Product_id,SupplierID,Category,SubCategory,Brand,Product_Name,SellingPrice,CostPrice,Profit,LaunchDate,IsActive
P04543,SUP0004,Electronics,Laptops,Asus,Asus Laptops Premium,56881,47603.29,9277.71,2025-10-04,Yes
P04544,SUP0015,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Plus,108,94.35,13.65,2019-12-24,Yes
P04545,SUP0080,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Standard,1867,1615.04,251.96,2021-06-14,Yes
P04546,SUP0045,Fashion,Women's Wear,H&M,H&M Women's Wear Elite,9441,4870.09,4570.91,2022-07-18,Yes
P04547,SUP0017,Electronics,Smartphones,Motorola,Motorola Smartphones Standard,187356,157505.4,29850.6,2020-02-10,Yes
P04548,SUP0067,Fashion,Footwear,Puma,Puma Footwear Premium,9903,5209.83,4693.17,2023-09-01,Yes
P04549,SUP0048,Electronics,Smartphones,Samsung,Samsung Smartphones Plus,151244,128265.08,22978.92,2021-11-17,Yes
P04550,SUP0045,Fashion,Footwear,Adidas,Adidas Footwear Elite,4376,1865.6,2510.4,2021-01-14,Yes
P04551,SUP0020,Electronics,Laptops,HP,HP Laptops Pro,77523,63915.9,13607.1,2019-03-13,Yes
P04552,SUP0036,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Standard,1483,1324.54,158.46,2021-12-30,Yes
P04553,SUP0047,Electronics,Televisions,Panasonic,Panasonic Televisions Max,76396,66710.39,9685.61,2019-07-29,Yes
P04554,SUP0056,Grocery,Rice,Fortune,Fortune Rice Max,1188,1022.06,165.94,2024-06-02,Yes
P04555,SUP0009,Electronics,Televisions,Sony,Sony Televisions Standard,130450,115278.95,15171.05,2019-07-24,Yes
P04556,SUP0039,Fashion,Women's Wear,H&M,H&M Women's Wear Elite,11709,5664.9,6044.1,2020-03-18,Yes
P04557,SUP0025,Electronics,Smartphones,OnePlus,OnePlus Smartphones Standard,162598,133657.3,28940.7,2022-02-13,No
P04558,SUP0029,Electronics,Laptops,HP,HP Laptops Elite,156165,139914.58,16250.42,2020-02-09,Yes
P04559,SUP0038,Grocery,Beverages,7UP,7UP Beverages Standard,531,482.01,48.99,2020-04-03,Yes
P04560,SUP0025,Electronics,Laptops,Lenovo,Lenovo Laptops Elite,177290,151190.02,26099.98,2019-08-13,Yes
P04561,SUP0012,Electronics,Televisions,Panasonic,Panasonic Televisions Standard,86608,77384.08,9223.92,2024-04-13,Yes
P04562,SUP0075,Fashion,Men's Wear,Levi's,Levi's Men's Wear Pro,11501,4713.77,6787.23,2020-01-20,Yes
P04563,SUP0079,Grocery,Rice,Fortune,Fortune Rice Plus,1072,981.28,90.72,2024-02-06,Yes
P04564,SUP0034,Electronics,Laptops,Dell,Dell Laptops Premium,28777,24404.55,4372.45,2019-05-15,Yes
P04565,SUP0065,Grocery,Rice,India Gate,India Gate Rice Max,589,532.36,56.64,2021-12-10,Yes
P04566,SUP0009,Electronics,Smartphones,OnePlus,OnePlus Smartphones Standard,84692,75421.22,9270.78,2024-08-09,Yes
P04567,SUP0038,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Premium,1879,1690.6,188.4,2026-01-14,Yes
P04568,SUP0064,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Standard,10622,4976.21,5645.79,2022-01-10,Yes
P04569,SUP0036,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Premium,1267,1117.3,149.7,2021-07-05,Yes
P04570,SUP0001,Electronics,Laptops,HP,HP Laptops Plus,196579,168898.79,27680.21,2025-03-01,Yes
P04571,SUP0044,Grocery,Rice,Fortune,Fortune Rice Elite,796,746.67,49.33,2022-10-01,Yes
P04572,SUP0021,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Standard,2593,1260.48,1332.52,2022-05-09,Yes
P04573,SUP0013,Grocery,Beverages,Fanta,Fanta Beverages Elite,1385,1270.93,114.07,2020-05-15,Yes
P04574,SUP0063,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Elite,1021,944.28,76.72,2018-11-04,Yes
P04575,SUP0080,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Standard,818,725.31,92.69,2026-03-30,Yes
P04576,SUP0035,Grocery,Rice,Fortune,Fortune Rice Pro,1064,985.45,78.55,2026-06-26,Yes
P04577,SUP0032,Electronics,Smartphones,OnePlus,OnePlus Smartphones Plus,601,519.37,81.63,2024-02-05,Yes
P04578,SUP0032,Electronics,Laptops,Asus,Asus Laptops Elite,172017,149075.58,22941.42,2022-04-01,Yes
P04579,SUP0017,Electronics,Televisions,Samsung,Samsung Televisions Plus,15708,12999.73,2708.27,2025-01-07,Yes
P04580,SUP0018,Fashion,Women's Wear,W,W Women's Wear Plus,13053,7310.24,5742.76,2025-02-20,Yes
P04581,SUP0059,Fashion,Footwear,Puma,Puma Footwear Pro,7057,3645.6,3411.4,2020-03-27,Yes
P04582,SUP0017,Electronics,Smartphones,Motorola,Motorola Smartphones Pro,80940,68385.92,12554.08,2019-07-12,Yes
P04583,SUP0058,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Pro,7228,3483.98,3744.02,2019-06-16,Yes
P04584,SUP0016,Fashion,Women's Wear,Zara,Zara Women's Wear Standard,11849,6546.36,5302.64,2022-06-08,Yes
P04585,SUP0039,Fashion,Women's Wear,H&M,H&M Women's Wear Standard,7739,5178.47,2560.53,2023-12-31,Yes
P04586,SUP0011,Grocery,Rice,India Gate,India Gate Rice Max,1443,1323.88,119.12,2021-02-12,Yes
P04587,SUP0040,Fashion,Footwear,Bata,Bata Footwear Premium,9791,6601.57,3189.43,2018-09-11,Yes
P04588,SUP0049,Fashion,Men's Wear,Levi's,Levi's Men's Wear Pro,8621,5197.04,3423.96,2026-06-01,Yes
P04589,SUP0022,Fashion,Footwear,Nike,Nike Footwear Max,5162,3124.78,2037.22,2019-05-13,Yes
P04590,SUP0012,Electronics,Laptops,Asus,Asus Laptops Elite,179059,158091.12,20967.88,2020-12-05,Yes
P04591,SUP0065,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Standard,293,250.45,42.55,2021-10-25,Yes
P04592,SUP0023,Grocery,Beverages,Sprite,Sprite Beverages Pro,1627,1452.1,174.9,2020-09-30,Yes
P04593,SUP0053,Fashion,Men's Wear,US Polo,US Polo Men's Wear Pro,12025,7066.64,4958.36,2019-06-01,Yes
P04594,SUP0068,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Plus,428,365.85,62.15,2020-04-09,Yes
P04595,SUP0076,Grocery,Rice,Daawat,Daawat Rice Elite,1412,1300.3,111.7,2019-11-29,Yes
P04596,SUP0071,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Elite,13540,7599.81,5940.19,2025-10-24,Yes
P04597,SUP0018,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Premium,13969,6908.89,7060.11,2023-08-21,Yes
P04598,SUP0025,Electronics,Laptops,Dell,Dell Laptops Elite,75891,61722.85,14168.15,2018-12-02,Yes
P04599,SUP0072,Electronics,Smartphones,Samsung,Samsung Smartphones Standard,123448,104424.74,19023.26,2019-08-02,Yes
P04600,SUP0025,Electronics,Laptops,HP,HP Laptops Standard,87151,75848.15,11302.85,2023-04-09,Yes
P04601,SUP0060,Electronics,Televisions,LG,LG Televisions Standard,24582,20701.16,3880.84,2025-03-25,Yes
P04602,SUP0072,Electronics,Laptops,HP,HP Laptops Premium,22100,18330.61,3769.39,2019-04-03,Yes
P04603,SUP0054,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Max,9407,4224.63,5182.37,2021-10-11,Yes
P04604,SUP0057,Fashion,Footwear,Nike,Nike Footwear Standard,8509,3814.68,4694.32,2021-01-26,Yes
P04605,SUP0067,Fashion,Women's Wear,Biba,Biba Women's Wear Plus,11267,6046.45,5220.55,2019-02-05,Yes
P04606,SUP0033,Fashion,Footwear,Nike,Nike Footwear Premium,14420,6839.56,7580.44,2022-08-31,Yes
P04607,SUP0071,Fashion,Women's Wear,W,W Women's Wear Max,3146,1588.54,1557.46,2024-11-01,Yes
P04608,SUP0059,Fashion,Footwear,Puma,Puma Footwear Max,14474,9781.35,4692.65,2023-08-28,Yes
P04609,SUP0061,Electronics,Smartphones,Samsung,Samsung Smartphones Max,75030,62574.4,12455.6,2021-07-18,Yes
P04610,SUP0013,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Premium,484,412.91,71.09,2020-03-10,Yes
P04611,SUP0019,Grocery,Beverages,7UP,7UP Beverages Max,1297,1134.51,162.49,2021-03-03,Yes
P04612,SUP0040,Fashion,Footwear,Bata,Bata Footwear Pro,4540,2503.66,2036.34,2018-10-23,Yes
P04613,SUP0052,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Premium,1517,1366.51,150.49,2026-01-01,Yes
P04614,SUP0036,Grocery,Rice,Fortune,Fortune Rice Standard,1905,1716.27,188.73,2021-08-03,Yes
P04615,SUP0039,Fashion,Footwear,Skechers,Skechers Footwear Elite,6192,3214.56,2977.44,2026-03-16,Yes
P04616,SUP0032,Electronics,Televisions,Sony,Sony Televisions Premium,128481,115390.14,13090.86,2022-06-01,Yes
P04617,SUP0067,Fashion,Women's Wear,Biba,Biba Women's Wear Elite,3074,1761.24,1312.76,2021-05-05,Yes
P04618,SUP0016,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Elite,5800,3456.12,2343.88,2021-09-07,Yes
P04619,SUP0054,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Standard,9126,5219.82,3906.18,2024-02-16,Yes
P04620,SUP0019,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Max,1656,1557.35,98.65,2023-06-04,Yes
P04621,SUP0053,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Premium,11624,5251.77,6372.23,2021-01-09,Yes
P04622,SUP0010,Grocery,Beverages,Pepsi,Pepsi Beverages Plus,705,628.23,76.77,2026-02-21,Yes
P04623,SUP0012,Electronics,Laptops,HP,HP Laptops Pro,61115,50003.39,11111.61,2019-03-26,Yes
P04624,SUP0066,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Premium,1784,833.38,950.62,2024-07-21,Yes
P04625,SUP0024,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Plus,1800,1566.72,233.28,2019-07-22,Yes
P04626,SUP0054,Fashion,Footwear,Puma,Puma Footwear Pro,6121,3418.89,2702.11,2024-04-01,Yes
P04627,SUP0077,Electronics,Televisions,Panasonic,Panasonic Televisions Elite,124721,102782.53,21938.47,2024-01-07,Yes
P04628,SUP0039,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Max,12425,8605.81,3819.19,2024-06-12,Yes
P04629,SUP0003,Electronics,Televisions,Sony,Sony Televisions Max,116906,95572.46,21333.54,2025-08-28,Yes
P04630,SUP0038,Grocery,Rice,India Gate,India Gate Rice Elite,435,391.31,43.69,2024-11-03,Yes
P04631,SUP0042,Electronics,Laptops,Dell,Dell Laptops Premium,159793,141711.29,18081.71,2021-04-24,Yes
P04632,SUP0013,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Plus,1095,980.58,114.42,2026-06-23,Yes
P04633,SUP0042,Electronics,Televisions,Samsung,Samsung Televisions Max,192585,156292.91,36292.09,2024-08-11,Yes
P04634,SUP0011,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Elite,145,134.65,10.35,2024-08-27,Yes
P04635,SUP0067,Fashion,Men's Wear,US Polo,US Polo Men's Wear Standard,13057,5908.14,7148.86,2026-01-29,Yes
P04636,SUP0042,Electronics,Televisions,Panasonic,Panasonic Televisions Standard,130513,105581.09,24931.91,2024-03-21,Yes
P04637,SUP0002,Fashion,Footwear,Adidas,Adidas Footwear Standard,1905,976.75,928.25,2025-01-23,Yes
P04638,SUP0027,Electronics,Televisions,LG,LG Televisions Premium,4677,4001.57,675.43,2023-11-15,Yes
P04639,SUP0047,Electronics,Laptops,Lenovo,Lenovo Laptops Plus,17306,14399.6,2906.4,2026-03-07,Yes
P04640,SUP0027,Electronics,Smartphones,Google,Google Smartphones Premium,105614,90299.84,15314.16,2021-05-14,Yes
P04641,SUP0073,Electronics,Laptops,Acer,Acer Laptops Standard,112263,95789.99,16473.01,2024-09-05,Yes
P04642,SUP0001,Electronics,Televisions,LG,LG Televisions Max,34068,28693.39,5374.61,2026-03-22,Yes
P04643,SUP0072,Electronics,Televisions,Samsung,Samsung Televisions Max,118723,103774.43,14948.57,2019-01-31,Yes
P04644,SUP0055,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Premium,5386,3046.37,2339.63,2026-04-24,Yes
P04645,SUP0039,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Standard,12918,7082.1,5835.9,2021-03-28,Yes
P04646,SUP0034,Electronics,Laptops,HP,HP Laptops Pro,160480,131473.57,29006.43,2023-01-06,Yes
P04647,SUP0015,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Plus,1785,1579.48,205.52,2021-06-06,Yes
P04648,SUP0054,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Pro,1139,549.13,589.87,2023-07-17,Yes
P04649,SUP0041,Fashion,Women's Wear,H&M,H&M Women's Wear Elite,3797,2636.5,1160.5,2019-04-06,Yes
P04650,SUP0058,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,1060,602.75,457.25,2022-04-07,No
P04651,SUP0055,Fashion,Footwear,Skechers,Skechers Footwear Premium,11443,7858.58,3584.42,2021-11-02,Yes
P04652,SUP0078,Electronics,Smartphones,OnePlus,OnePlus Smartphones Plus,87095,75784.47,11310.53,2022-10-19,Yes
P04653,SUP0041,Fashion,Women's Wear,W,W Women's Wear Plus,13028,7734.1,5293.9,2021-12-26,Yes
P04654,SUP0009,Electronics,Laptops,Dell,Dell Laptops Elite,63902,52191.14,11710.86,2022-09-26,Yes
P04655,SUP0037,Fashion,Footwear,Bata,Bata Footwear Pro,2667,1519.73,1147.27,2023-02-26,Yes
P04656,SUP0039,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Plus,2416,985.3,1430.7,2022-01-01,Yes
P04657,SUP0029,Electronics,Televisions,LG,LG Televisions Elite,3751,3181.53,569.47,2024-01-01,Yes
P04658,SUP0029,Electronics,Televisions,Panasonic,Panasonic Televisions Max,168052,142148.05,25903.95,2025-05-31,Yes
P04659,SUP0071,Fashion,Footwear,Puma,Puma Footwear Plus,14471,5904.58,8566.42,2025-10-02,Yes
P04660,SUP0049,Fashion,Footwear,Puma,Puma Footwear Premium,8783,4116.45,4666.55,2021-11-14,Yes
P04661,SUP0080,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Elite,1727,1494.09,232.91,2024-10-12,Yes
P04662,SUP0004,Electronics,Televisions,Samsung,Samsung Televisions Elite,125973,108580.65,17392.35,2019-05-27,Yes
P04663,SUP0058,Fashion,Footwear,Puma,Puma Footwear Elite,9738,4521.56,5216.44,2022-09-10,Yes
P04664,SUP0044,Grocery,Rice,India Gate,India Gate Rice Plus,1495,1286.07,208.93,2019-04-11,Yes
P04665,SUP0033,Fashion,Footwear,Nike,Nike Footwear Premium,7937,3443.59,4493.41,2022-05-14,Yes
P04666,SUP0002,Fashion,Women's Wear,Biba,Biba Women's Wear Standard,13108,9148.53,3959.47,2021-05-26,Yes
P04667,SUP0033,Fashion,Women's Wear,W,W Women's Wear Standard,3225,1695.46,1529.54,2024-11-23,Yes
P04668,SUP0026,Electronics,Smartphones,Google,Google Smartphones Premium,1557,1343.74,213.26,2024-06-14,Yes
P04669,SUP0070,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Pro,1817,1563.61,253.39,2020-02-12,Yes
P04670,SUP0013,Grocery,Rice,Daawat,Daawat Rice Max,163,139.22,23.78,2026-07-30,Yes
P04671,SUP0069,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,6803,3903.54,2899.46,2023-12-06,Yes
P04672,SUP0002,Fashion,Footwear,Bata,Bata Footwear Pro,6616,4030.45,2585.55,2021-10-18,Yes
P04673,SUP0067,Fashion,Footwear,Nike,Nike Footwear Pro,13353,6200.3,7152.7,2021-12-23,Yes
P04674,SUP0033,Fashion,Footwear,Bata,Bata Footwear Standard,676,274.43,401.57,2025-02-28,Yes
P04675,SUP0057,Fashion,Footwear,Skechers,Skechers Footwear Elite,9128,4492.23,4635.77,2025-02-26,Yes
P04676,SUP0071,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Premium,10308,4951.99,5356.01,2023-07-29,Yes
P04677,SUP0046,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Standard,737,690.24,46.76,2022-08-20,Yes
P04678,SUP0072,Electronics,Smartphones,Apple,Apple Smartphones Elite,89150,76180.91,12969.09,2024-03-06,Yes
P04679,SUP0060,Electronics,Televisions,LG,LG Televisions Standard,59198,51575.07,7622.93,2024-03-23,Yes
P04680,SUP0079,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Max,1366,1180.22,185.78,2023-08-31,Yes
P04681,SUP0050,Electronics,Televisions,Sony,Sony Televisions Standard,33749,29132.16,4616.84,2019-03-02,Yes
P04682,SUP0062,Electronics,Televisions,TCL,TCL Televisions Pro,15633,13662.72,1970.28,2020-01-22,Yes
P04683,SUP0009,Electronics,Laptops,Lenovo,Lenovo Laptops Standard,169280,143050.17,26229.83,2021-07-25,Yes
P04684,SUP0057,Fashion,Footwear,Nike,Nike Footwear Elite,8795,5299.31,3495.69,2024-07-02,Yes
P04685,SUP0039,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Standard,6833,3356.15,3476.85,2025-01-02,Yes
P04686,SUP0036,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Max,334,286.59,47.41,2023-08-12,Yes
P04687,SUP0054,Fashion,Footwear,Adidas,Adidas Footwear Pro,13168,8746.66,4421.34,2019-07-31,Yes
P04688,SUP0060,Electronics,Televisions,LG,LG Televisions Premium,71155,63019.92,8135.08,2021-05-04,Yes
P04689,SUP0014,Grocery,Rice,Daawat,Daawat Rice Standard,71,66.99,4.01,2021-11-29,Yes
P04690,SUP0071,Fashion,Footwear,Skechers,Skechers Footwear Plus,4488,2070.42,2417.58,2019-11-09,Yes
P04691,SUP0037,Fashion,Women's Wear,H&M,H&M Women's Wear Standard,3374,2345.61,1028.39,2018-11-09,Yes
P04692,SUP0061,Electronics,Laptops,Dell,Dell Laptops Pro,65226,58520.8,6705.2,2025-08-20,Yes
P04693,SUP0039,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Pro,13404,7792.19,5611.81,2019-06-16,Yes
P04694,SUP0050,Electronics,Televisions,Sony,Sony Televisions Standard,83298,74773.93,8524.07,2022-07-20,Yes
P04695,SUP0076,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Max,1204,1110.74,93.26,2026-06-04,Yes
P04696,SUP0043,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Pro,879,754.85,124.15,2026-01-20,No
P04697,SUP0015,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Elite,871,791.17,79.83,2019-03-28,Yes
P04698,SUP0059,Fashion,Women's Wear,W,W Women's Wear Max,5069,2711.17,2357.83,2024-03-20,Yes
P04699,SUP0058,Fashion,Women's Wear,Zara,Zara Women's Wear Standard,6863,3717.18,3145.82,2026-03-23,Yes
P04700,SUP0034,Electronics,Smartphones,Google,Google Smartphones Elite,126451,111253.97,15197.03,2021-04-19,Yes
P04701,SUP0073,Electronics,Televisions,Panasonic,Panasonic Televisions Standard,40494,33952.83,6541.17,2021-09-04,Yes
P04702,SUP0070,Grocery,Rice,Fortune,Fortune Rice Max,334,311.35,22.65,2024-04-11,Yes
P04703,SUP0019,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Pro,622,586.23,35.77,2024-04-07,Yes
P04704,SUP0033,Fashion,Men's Wear,Levi's,Levi's Men's Wear Plus,8606,5514.9,3091.1,2018-12-18,Yes
P04705,SUP0058,Fashion,Men's Wear,Levi's,Levi's Men's Wear Pro,9446,5363.94,4082.06,2021-08-22,Yes
P04706,SUP0002,Fashion,Women's Wear,Zara,Zara Women's Wear Standard,3932,1677.93,2254.07,2024-07-21,Yes
P04707,SUP0075,Fashion,Footwear,Skechers,Skechers Footwear Premium,9592,6385.66,3206.34,2021-04-23,Yes
P04708,SUP0043,Grocery,Beverages,Sprite,Sprite Beverages Standard,391,334.31,56.69,2022-03-15,Yes
P04709,SUP0066,Fashion,Footwear,Adidas,Adidas Footwear Premium,11687,6129.76,5557.24,2020-08-11,Yes
P04710,SUP0038,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Elite,1685,1469.31,215.69,2023-06-07,Yes
P04711,SUP0067,Fashion,Footwear,Bata,Bata Footwear Pro,8567,3735.13,4831.87,2025-05-29,Yes
P04712,SUP0079,Grocery,Beverages,Sprite,Sprite Beverages Standard,1672,1577.09,94.91,2023-12-17,Yes
P04713,SUP0039,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Standard,3950,1718.49,2231.51,2022-05-30,Yes
P04714,SUP0035,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Pro,1853,1733.05,119.95,2024-09-07,Yes
P04715,SUP0073,Electronics,Televisions,TCL,TCL Televisions Elite,51956,42746.03,9209.97,2022-12-29,Yes
P04716,SUP0029,Electronics,Laptops,Dell,Dell Laptops Premium,78815,66767.5,12047.5,2020-10-19,Yes
P04717,SUP0025,Electronics,Laptops,HP,HP Laptops Plus,186859,152086.9,34772.1,2023-11-02,Yes
P04718,SUP0061,Electronics,Smartphones,Apple,Apple Smartphones Plus,58681,51187.58,7493.42,2025-09-17,Yes
P04719,SUP0058,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Plus,7195,3371.22,3823.78,2020-09-16,Yes
P04720,SUP0002,Fashion,Women's Wear,W,W Women's Wear Standard,12750,6199.5,6550.5,2024-12-01,Yes
P04721,SUP0011,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Max,1737,1507.7,229.3,2018-08-13,Yes
P04722,SUP0060,Electronics,Televisions,Panasonic,Panasonic Televisions Elite,96283,83434.52,12848.48,2025-05-29,Yes
P04723,SUP0012,Electronics,Televisions,LG,LG Televisions Max,160874,130121.51,30752.49,2023-04-29,Yes
P04724,SUP0080,Grocery,Beverages,7UP,7UP Beverages Premium,259,233.61,25.39,2026-07-09,Yes
P04725,SUP0044,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Standard,1206,1079.56,126.44,2022-06-12,Yes
P04726,SUP0067,Fashion,Women's Wear,H&M,H&M Women's Wear Premium,6379,4253.72,2125.28,2020-03-03,Yes
P04727,SUP0029,Electronics,Smartphones,OnePlus,OnePlus Smartphones Max,163512,141383.83,22128.17,2018-09-01,Yes
P04728,SUP0019,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Premium,351,299.07,51.93,2019-11-23,Yes
P04729,SUP0025,Electronics,Televisions,Samsung,Samsung Televisions Premium,121146,108193.01,12952.99,2020-06-10,Yes
P04730,SUP0077,Electronics,Smartphones,Google,Google Smartphones Premium,43599,35914.11,7684.89,2026-02-24,Yes
P04731,SUP0067,Fashion,Women's Wear,W,W Women's Wear Standard,13543,9149.67,4393.33,2020-01-14,Yes
P04732,SUP0040,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Elite,712,372.62,339.38,2024-10-16,Yes
P04733,SUP0036,Grocery,Rice,Daawat,Daawat Rice Standard,1530,1346.59,183.41,2025-01-29,Yes
P04734,SUP0053,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Plus,2519,1245.48,1273.52,2025-01-31,Yes
P04735,SUP0039,Fashion,Men's Wear,US Polo,US Polo Men's Wear Standard,7226,3042.04,4183.96,2025-09-16,Yes
P04736,SUP0033,Fashion,Footwear,Nike,Nike Footwear Max,12528,5701.56,6826.44,2024-11-21,Yes
P04737,SUP0063,Grocery,Beverages,Pepsi,Pepsi Beverages Standard,250,231.74,18.26,2019-07-23,Yes
P04738,SUP0011,Grocery,Rice,Daawat,Daawat Rice Plus,1737,1626.23,110.77,2020-11-21,Yes
P04739,SUP0010,Grocery,Rice,Daawat,Daawat Rice Standard,1723,1534.33,188.67,2022-09-25,Yes
P04740,SUP0066,Fashion,Women's Wear,H&M,H&M Women's Wear Max,4411,2581.13,1829.87,2024-03-24,Yes
P04741,SUP0072,Electronics,Smartphones,Google,Google Smartphones Elite,178618,156342.51,22275.49,2020-05-13,Yes
P04742,SUP0058,Fashion,Men's Wear,US Polo,US Polo Men's Wear Premium,9912,5848.61,4063.39,2024-07-05,Yes
P04743,SUP0036,Grocery,Rice,India Gate,India Gate Rice Plus,1920,1677.11,242.89,2019-09-15,Yes
P04744,SUP0052,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Max,625,531.95,93.05,2023-09-29,Yes
P04745,SUP0046,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Plus,1171,1088.88,82.12,2022-05-26,Yes
P04746,SUP0025,Electronics,Smartphones,Google,Google Smartphones Plus,103474,89978.33,13495.67,2019-07-04,Yes
P04747,SUP0061,Electronics,Laptops,HP,HP Laptops Pro,57967,46768.26,11198.74,2019-04-08,Yes
P04748,SUP0016,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,10408,5391.17,5016.83,2024-09-29,Yes
P04749,SUP0006,Electronics,Televisions,TCL,TCL Televisions Pro,126222,110884.5,15337.5,2024-10-29,Yes
P04750,SUP0055,Fashion,Men's Wear,Levi's,Levi's Men's Wear Max,787,416.89,370.11,2024-08-26,No
P04751,SUP0041,Fashion,Footwear,Adidas,Adidas Footwear Pro,11921,5528.83,6392.17,2023-10-06,Yes
P04752,SUP0030,Electronics,Laptops,Lenovo,Lenovo Laptops Standard,73856,63792.3,10063.7,2025-10-27,Yes
P04753,SUP0075,Fashion,Women's Wear,Biba,Biba Women's Wear Standard,9799,6572.05,3226.95,2019-05-21,Yes
P04754,SUP0079,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Elite,967,901.67,65.33,2020-12-06,Yes
P04755,SUP0052,Grocery,Beverages,Pepsi,Pepsi Beverages Premium,171,147.95,23.05,2020-05-02,Yes
P04756,SUP0039,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Max,14843,10156.37,4686.63,2022-04-06,Yes
P04757,SUP0012,Electronics,Laptops,Lenovo,Lenovo Laptops Max,121935,103566.11,18368.89,2022-12-05,Yes
